N	Total Time	Average CPE
1375	103303	75.13
1376	113920	82.79
1377	119779	86.99
1378	116942	84.86
1379	105360	76.40
1380	104075	75.42
1381	111013	80.39
1382	120981	87.54
1383	120533	87.15
1384	120827	87.30
1385	104682	75.58
1386	104806	75.62
1387	120242	86.69
1388	121519	87.55
1389	121539	87.50
1390	122670	88.25
1391	110535	79.46
1392	105376	75.70
1393	105487	75.73
1394	105566	75.73
1395	105523	75.64
1396	117790	84.38
1397	118076	84.52
1398	108072	77.30
1399	109606	78.35
1400	109054	77.90
1401	108621	77.53
1402	108824	77.62
1403	114228	81.42
1404	123794	88.17
1405	117740	83.80
1406	107574	76.51
1407	107819	76.63
1408	107273	76.19
1409	107362	76.20
1410	107478	76.23
1411	110159	78.07
1412	108135	76.58
1413	108260	76.62
1414	107927	76.33
1415	108884	76.95
1416	108362	76.53
1417	108574	76.62
1418	108631	76.61
1419	113211	79.78
1420	109692	77.25
1421	109630	77.15
1422	109451	76.97
1423	109241	76.77
1424	109339	76.78
1425	109497	76.84
1426	110666	77.61
1427	118920	83.34
1428	116229	81.39
1429	109981	76.96
1430	110233	77.09
1431	119218	83.31
1432	112010	78.22
1433	110512	77.12
1434	121719	84.88
1435	124734	86.92
1436	127984	89.13
1437	128207	89.22
1438	128916	89.65
1439	129102	89.72
1440	130806	90.84
1441	129027	89.54
1442	130680	90.62
1443	128688	89.18
1444	129421	89.63
1445	125472	86.83
1446	112347	77.70
1447	113366	78.35
1448	116114	80.19
1449	118441	81.74
1450	114962	79.28
1451	114943	79.22
1452	121909	83.96
1453	115224	79.30
1454	113095	77.78
1455	116936	80.37
1456	121192	83.24
1457	116495	79.96
1458	113817	78.06
1459	114171	78.25
1460	114683	78.55
1461	114263	78.21
1462	116271	79.53
1463	116151	79.39
1464	114808	78.42
1465	116708	79.66
1466	117253	79.98
1467	115223	78.54
1468	121897	83.04
1469	122760	83.57
1470	117688	80.06
1471	116833	79.42
1472	115805	78.67
1473	115873	78.66
1474	118198	80.19
1475	118063	80.04
1476	118592	80.35
1477	116444	78.84
1478	116252	78.65
1479	116654	78.87
1480	120812	81.63
1481	135933	91.78
1482	135216	91.24
1483	136057	91.74
1484	135010	90.98
1485	121100	81.55
1486	119545	80.45
1487	120193	80.83
1488	119959	80.62
1489	119954	80.56
1490	121038	81.23
1491	127168	85.29
1492	122320	81.98
1493	118281	79.22
1494	118286	79.17
1495	118512	79.27
