N	Total Time	Average CPE
1417	9456	6.67
1418	9434	6.65
1419	9443	6.65
1420	9452	6.66
1421	9499	6.68
1422	9504	6.68
1423	10823	7.61
1424	9506	6.68
1425	9517	6.68
1426	9537	6.69
1427	9545	6.69
1428	9535	6.68
1429	9541	6.68
1430	9542	6.67
1431	9553	6.68
1432	9561	6.68
1433	9553	6.67
1434	9644	6.73
1435	9593	6.69
1436	9587	6.68
1437	9584	6.67
1438	9579	6.66
1439	9595	6.67
1440	9597	6.66
1441	9620	6.68
1442	9617	6.67
1443	9610	6.66
1444	9628	6.67
1445	9641	6.67
1446	9636	6.66
1447	9650	6.67
1448	9649	6.66
1449	9654	6.66
1450	9651	6.66
1451	9658	6.66
1452	9667	6.66
1453	9681	6.66
1454	9747	6.70
1455	9688	6.66
1456	12848	8.82
1457	9689	6.65
1458	9703	6.66
1459	9705	6.65
1460	9700	6.64
1461	9712	6.65
1462	9714	6.64
1463	9730	6.65
1464	9713	6.63
1465	9729	6.64
1466	9734	6.64
1467	9780	6.67
1468	9739	6.63
1469	9745	6.63
1470	9752	6.63
1471	9764	6.64
1472	9803	6.66
1473	12040	8.17
1474	9785	6.64
1475	9786	6.63
1476	11093	7.52
1477	9804	6.64
1478	9792	6.63
1479	9816	6.64
1480	9817	6.63
1481	9836	6.64
1482	9827	6.63
1483	9823	6.62
1484	9829	6.62
1485	9834	6.62
1486	9846	6.63
1487	11190	7.53
1488	9839	6.61
1489	9847	6.61
1490	9863	6.62
1491	9924	6.66
1492	9932	6.66
1493	9874	6.61
1494	9877	6.61
1495	9887	6.61
1496	9896	6.61
1497	9900	6.61
1498	9919	6.62
