N	Total Time	Average CPE
1347	12836	9.53
1348	9513	7.06
1349	9526	7.06
1350	9538	7.07
1351	9527	7.05
1352	9542	7.06
1353	9534	7.05
1354	9527	7.04
1355	9553	7.05
1356	9558	7.05
1357	9574	7.06
1358	9558	7.04
1359	9561	7.04
1360	9588	7.05
1361	9593	7.05
1362	9704	7.12
1363	11380	8.35
1364	11926	8.74
1365	9245	6.77
1366	9237	6.76
1367	9353	6.84
1368	9251	6.76
1369	9295	6.79
1370	9281	6.77
1371	9289	6.78
1372	10921	7.96
1373	9213	6.71
1374	9207	6.70
1375	9212	6.70
1376	11273	8.19
1377	9227	6.70
1378	9242	6.71
1379	11778	8.54
1380	9211	6.67
1381	9246	6.70
1382	9254	6.70
1383	9359	6.77
1384	9250	6.68
1385	9277	6.70
1386	9273	6.69
1387	11325	8.17
1388	9422	6.79
1389	9297	6.69
1390	9276	6.67
1391	10135	7.29
1392	11228	8.07
1393	9313	6.69
1394	9315	6.68
1395	9342	6.70
1396	9323	6.68
1397	9317	6.67
1398	9345	6.68
1399	9348	6.68
1400	9393	6.71
1401	9372	6.69
1402	9348	6.67
1403	9425	6.72
1404	9347	6.66
1405	11400	8.11
1406	9522	6.77
1407	9478	6.74
1408	9445	6.71
1409	9458	6.71
1410	9456	6.71
1411	9461	6.71
1412	11535	8.17
1413	9487	6.71
1414	9461	6.69
1415	9472	6.69
1416	9481	6.70
1417	9483	6.69
1418	9490	6.69
1419	9503	6.70
1420	9499	6.69
1421	9511	6.69
1422	9536	6.71
1423	9518	6.69
1424	9539	6.70
1425	9624	6.75
1426	9543	6.69
1427	9556	6.70
1428	9567	6.70
1429	13445	9.41
1430	17091	11.95
1431	9671	6.76
1432	9644	6.73
1433	9608	6.70
1434	9618	6.71
1435	9611	6.70
1436	9607	6.69
1437	9610	6.69
1438	9616	6.69
1439	9622	6.69
1440	9625	6.68
1441	9623	6.68
1442	9640	6.69
1443	9629	6.67
1444	18780	13.01
1445	13059	9.04
1446	9686	6.70
1447	9680	6.69
1448	9853	6.80
1449	9696	6.69
1450	9672	6.67
1451	9693	6.68
1452	9686	6.67
1453	9694	6.67
1454	9709	6.68
1455	9713	6.68
1456	9710	6.67
1457	9728	6.68
1458	9718	6.67
1459	12146	8.32
1460	12634	8.65
1461	9768	6.69
1462	9767	6.68
1463	9773	6.68
1464	9786	6.68
1465	9778	6.67
1466	9792	6.68
1467	9849	6.71
1468	9808	6.68
1469	9798	6.67
1470	9812	6.67
1471	9809	6.67
1472	9819	6.67
1473	9826	6.67
1474	9832	6.67
1475	14741	9.99
1476	12829	8.69
1477	10295	6.97
1478	10205	6.90
1479	10219	6.91
1480	10245	6.92
1481	10239	6.91
1482	10334	6.97
1483	11244	7.58
1484	10255	6.91
1485	10251	6.90
