N	Total Time	Average CPE
1183	13340	11.28
1184	13362	11.29
1185	13378	11.29
1186	13382	11.28
1187	13394	11.28
1188	16140	13.59
1189	13423	11.29
1190	13430	11.29
1191	13444	11.29
1192	13448	11.28
1193	13464	11.29
1194	13466	11.28
1195	15330	12.83
1196	13493	11.28
1197	14238	11.89
1198	13519	11.28
1199	13519	11.28
1200	13486	11.24
1201	13495	11.24
1202	13561	11.28
1203	13575	11.28
1204	13579	11.28
1205	14408	11.96
1206	13596	11.27
1207	13615	11.28
1208	13628	11.28
1209	13634	11.28
1210	13648	11.28
1211	13663	11.28
1212	13674	11.28
1213	13695	11.29
1214	13694	11.28
1215	13716	11.29
1216	13719	11.28
1217	13727	11.28
1218	13735	11.28
1219	13754	11.28
1220	13720	11.25
1221	13773	11.28
1222	13768	11.27
1223	13843	11.32
1224	13802	11.28
1225	13817	11.28
1226	13823	11.27
1227	13918	11.34
1228	13862	11.29
1229	13864	11.28
1230	13879	11.28
1231	13889	11.28
1232	13894	11.28
1233	13911	11.28
1234	13911	11.27
1235	13992	11.33
1236	13946	11.28
1237	13951	11.28
1238	13966	11.28
1239	14042	11.33
1240	13936	11.24
1241	13987	11.27
1242	14009	11.28
1243	17208	13.84
1244	14027	11.28
1245	14046	11.28
1246	14042	11.27
1247	14059	11.27
1248	14071	11.27
1249	14087	11.28
1250	13896	11.12
1251	14094	11.27
1252	14104	11.27
1253	14132	11.28
1254	14139	11.28
1255	14149	11.27
1256	14171	11.28
1257	14188	11.29
1258	14209	11.29
1259	14211	11.29
1260	16260	12.90
1261	18077	14.34
1262	15773	12.50
1263	14261	11.29
1264	14267	11.29
1265	14259	11.27
1266	14286	11.28
1267	14288	11.28
1268	14303	11.28
1269	14319	11.28
1270	14321	11.28
1271	14398	11.33
1272	14344	11.28
1273	14356	11.28
1274	14370	11.28
1275	14465	11.35
1276	14397	11.28
1277	14405	11.28
1278	15400	12.05
1279	14426	11.28
1280	14398	11.25
1281	16268	12.70
1282	14470	11.29
1283	14537	11.33
1284	14475	11.27
1285	14489	11.28
1286	14497	11.27
1287	14585	11.33
1288	14532	11.28
1289	15405	11.95
1290	14545	11.28
1291	14565	11.28
1292	14581	11.29
1293	14575	11.27
1294	14604	11.29
1295	14603	11.28
1296	14620	11.28
1297	14642	11.29
1298	14641	11.28
1299	14639	11.27
1300	15474	11.90
1301	14665	11.27
1302	14686	11.28
1303	14695	11.28
1304	14711	11.28
1305	14712	11.27
1306	14799	11.33
1307	14744	11.28
1308	14758	11.28
1309	14764	11.28
1310	14853	11.34
1311	14785	11.28
1312	14800	11.28
1313	14807	11.28
1314	15678	11.93
1315	14832	11.28
1316	14844	11.28
1317	17195	13.06
1318	16582	12.58
1319	14877	11.28
1320	14850	11.25
1321	14881	11.26
1322	14911	11.28
1323	14920	11.28
1324	14943	11.29
1325	14946	11.28
1326	14958	11.28
1327	14986	11.29
1328	14982	11.28
1329	15051	11.33
1330	15010	11.29
1331	15008	11.28
1332	15032	11.29
1333	15041	11.28
1334	15062	11.29
1335	15071	11.29
1336	15083	11.29
1337	15094	11.29
1338	15090	11.28
1339	18814	14.05
1340	15078	11.25
1341	15136	11.29
1342	15142	11.28
1343	15143	11.28
1344	15163	11.28
1345	15237	11.33
1346	15184	11.28
1347	18031	13.39
1348	15215	11.29
1349	15213	11.28
1350	15237	11.29
1351	15255	11.29
1352	15266	11.29
1353	15260	11.28
1354	16159	11.93
1355	15301	11.29
1356	15349	11.32
1357	15339	11.30
1358	17230	12.69
1359	15338	11.29
1360	15282	11.24
1361	15456	11.36
1362	15369	11.28
1363	15369	11.28
1364	16253	11.92
1365	15407	11.29
1366	15414	11.28
1367	15439	11.29
1368	15436	11.28
1369	15440	11.28
1370	15455	11.28
1371	15464	11.28
1372	15490	11.29
1373	15504	11.29
1374	15499	11.28
1375	15509	11.28
1376	15515	11.28
1377	18331	13.31
1378	16513	11.98
1379	15556	11.28
1380	15545	11.26
1381	15585	11.29
1382	15594	11.28
1383	15614	11.29
1384	15610	11.28
1385	15628	11.28
1386	15643	11.29
1387	15646	11.28
1388	15665	11.29
1389	15681	11.29
1390	15690	11.29
1391	16546	11.90
1392	15715	11.29
1393	15724	11.29
1394	15734	11.29
1395	15830	11.35
1396	15761	11.29
1397	15758	11.28
1398	15775	11.28
1399	15797	11.29
1400	16603	11.86
1401	16629	11.87
1402	15833	11.29
1403	15831	11.28
1404	15851	11.29
1405	15918	11.33
1406	16583	11.79
1407	15882	11.29
1408	15879	11.28
1409	15905	11.29
1410	15910	11.28
1411	15931	11.29
1412	15999	11.33
1413	15943	11.28
1414	15950	11.28
1415	15972	11.29
1416	16051	11.34
1417	15979	11.28
1418	16004	11.29
1419	16024	11.29
1420	15983	11.26
1421	16044	11.29
1422	16045	11.28
1423	16055	11.28
1424	16060	11.28
1425	16047	11.26
1426	16971	11.90
1427	16112	11.29
1428	16120	11.29
1429	16124	11.28
1430	16153	11.30
1431	17022	11.90
1432	16981	11.86
1433	16966	11.84
1434	16170	11.28
1435	16183	11.28
1436	19378	13.49
1437	16231	11.30
1438	16277	11.32
1439	16241	11.29
1440	16207	11.25
1441	16250	11.28
1442	16285	11.29
1443	16279	11.28
1444	16299	11.29
1445	17911	12.40
1446	19380	13.40
1447	16328	11.28
1448	18256	12.61
1449	16353	11.29
1450	16370	11.29
1451	16382	11.29
1452	16381	11.28
1453	16389	11.28
1454	16421	11.29
1455	16430	11.29
1456	16435	11.29
1457	16450	11.29
1458	16459	11.29
1459	16467	11.29
1460	16420	11.25
1461	16489	11.29
1462	16496	11.28
1463	17223	11.77
1464	16525	11.29
1465	16627	11.35
1466	16541	11.28
1467	16558	11.29
1468	16569	11.29
1469	16585	11.29
1470	16586	11.28
1471	16619	11.30
1472	16613	11.29
1473	16620	11.28
1474	16640	11.29
1475	16710	11.33
1476	16659	11.29
1477	16674	11.29
1478	16676	11.28
1479	17615	11.91
1480	16651	11.25
1481	16719	11.29
1482	16728	11.29
1483	16730	11.28
1484	16744	11.28
1485	16771	11.29
1486	16841	11.33
1487	16783	11.29
